model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change,negative_coordinate_risk_abs_sum,counterfactual_cm_update_norm,counterfactual_cm_retained_norm_ratio,counterfactual_cm_killed_fraction,norm_match_abs_error_after_bf16,norm_match_relative_error_after_bf16,norm_match_rounding_bound,norm_match_direction_cosine_raw_vs_post
Qwen3-8B,43,benign,norm_matched,5,4096000,0.491098552942276,-0.0231713149696588,-0.0168286561965942,-2.158358335494995,-2.1351869106292725,2303,2.4982403880859394,12.161076348056602,577662,5.445850372314453,0.1954729110002517,0.7681690848618746,2.49433974110143,819200.0,0.0002743307850323,0.0001941526425071,0.0001941526134032,-0.0018048004712909,-0.0018048002384603,1.16958487033844,0.827752411365509,0.7077317833900452,0.3418324887752533,0.0,0.4951463043689728,0.0180104095488786,0.0,,,-0.0008684396743773859,-0.008181701414287099,0.21111625633534414,,,0.017736081033945,0.8277523517608643,0.7077317833900452,0.4951463043689728,5.960464477539064e-08,7.20078229298831e-08,0.111349596423679,1.0000001192092896
Qwen3-8B,43,benign,norm_matched,6,4915200,0.4889274835586548,-0.025171160697937,-0.0222904682159423,-2.155101537704468,-2.129930257797241,2303,2.494227052324716,12.112367672966434,577662,5.850047111511231,0.2099811136722564,0.7685135892778635,2.496104693643574,819200.0,0.0010372373508289,0.000732077518478,0.000732077518478,-0.0068324180319905,-0.0068324175663292,1.0815343856811523,0.7633422017097473,0.7057955861091614,0.318192183971405,0.0,0.4976652264595032,0.018814742565155,0.0,,,-0.0030395090579986017,-0.0101815471425653,0.21512959209656746,,,0.0177775043994188,0.7633422017097473,0.7057955861091614,0.4976652264595032,0.0,0.0,0.1116977084311656,1.0000001192092896
Qwen3-8B,43,conflict,norm_matched,0,0,0.4919669926166534,-0.0149896135553717,-0.0131236314773559,-2.296619176864624,-2.2816295623779297,2303,2.2513215265746207,9.500282419895056,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,43,conflict,norm_matched,1,819200,0.4902301132678985,-0.0148890409618616,-0.0097520351409912,-1.9230777025222776,-1.9081887006759644,2303,1.947302426567313,7.009752730262087,109575,4.706972122192383,0.1689516752958297,0.773017520532012,1.9615344733760869,819200.0,-0.0413979403674602,-0.0364801511168479,-0.0364801511168479,0.0664311200380325,0.0664311125874519,5.341506004333496,4.706972122192383,0.8812069296836853,0.6345338225364685,0.0,0.35803884267807,0.0503263622522354,0.0,,,-0.0017368793487548828,0.0001005725935101006,0.3040191000073078,,,0.0917242988944053,4.706972122192383,0.8812069296836853,0.35803884267807,0.0,0.0,0.1113146063216845,0.9999998211860656
Qwen3-8B,43,conflict,norm_matched,2,1638400,0.4945722818374634,-0.0157559961080551,-0.0080904960632324,-1.902140974998474,-1.8863849639892576,2303,1.9264737716211784,6.865259037821569,109575,6.516448020935059,0.2339008599519729,0.7650214439630508,1.9234537094559343,819200.0,-0.0038480653893202,-0.0030212290585041,-0.0030212290585041,0.0056686969473958,0.005668697413057,2.988906145095825,2.346677780151367,0.7851293087005615,0.6422283053398132,0.0,0.4560312926769256,0.0567383244633674,0.0,,,0.002605289220809992,-0.0007663825526834003,0.3248477549534423,,,0.060586392879486,2.346677780151367,0.7851293087005615,0.4560312926769256,0.0,0.0,0.1130504851098521,0.9999999403953552
Qwen3-8B,43,conflict,norm_matched,3,2457600,0.4945722818374634,-0.0151271242648363,-0.014052391052246,-1.8918406963348389,-1.876713752746582,2303,1.9165880498205068,6.797725356467704,109575,7.709935665130615,0.2767398059368133,0.7631511501222848,1.906783488466899,819200.0,-0.0022070601116865,-0.001660079578869,-0.0016600796952843,0.0030938233248889,0.0030938233248889,2.3662068843841557,1.7797846794128418,0.752167820930481,0.5864222049713135,0.0,0.4753736555576324,0.0589999854564666,0.0,,,0.002605289220809992,-0.0001375107094645986,0.3347334767541139,,,0.0612070448696613,1.7797846794128418,0.752167820930481,0.4753736555576324,0.0,0.0,0.114418997643952,1.0
Qwen3-8B,43,conflict,norm_matched,4,3276800,0.4950065016746521,-0.0160342510789632,-0.0090799331665039,-1.889646291732788,-1.8736120462417605,2303,1.910083953070635,6.753655764871144,109575,8.654731750488281,0.3106522262096405,0.7622737079113722,1.8985776574505144,819200.0,-0.0004677059478126,-0.0003397914115339,-0.0003397914115339,0.000596625439357,0.0005966256139799,2.0921452045440674,1.5199567079544067,0.7265062928199768,0.5721883773803711,0.0,0.4861011505126953,0.0647050887346267,0.0,,,0.0030395090579987127,-0.0010446375235914993,0.34123757350398565,,,0.065172791481018,1.5199568271636963,0.7265063524246216,0.4861011505126953,1.1920928955078125e-07,7.842939182241828e-08,0.1156204536855511,1.0
Qwen3-8B,43,conflict,norm_matched,5,4096000,0.491098552942276,-0.0171778704971075,-0.0087509155273437,-1.8879036903381348,-1.8707258701324463,2303,1.9052587155362335,6.721146267679402,109575,9.452781677246094,0.3392973840236664,0.7633680238574744,1.8996792992543488,819200.0,-0.0010949568822979,-0.0007860364858061,-0.0007860364858061,0.0012181508354842,0.0012181513011455,1.9297891855239868,1.385336995124817,0.7178695797920227,0.5444520711898804,0.0,0.4924340844154358,0.0716861486434936,0.0,,,-0.0008684396743773859,-0.0021882569417357983,0.3460628110383872,,,0.0727811008691787,1.3853371143341064,0.7178696393966675,0.4924340844154358,1.1920928955078125e-07,8.60507441238098e-08,0.1167222691874485,1.0000001192092896
Qwen3-8B,43,conflict,norm_matched,6,4915200,0.4932696223258972,-0.0186734646558761,-0.0093417167663574,-1.889022707939148,-1.8703492879867556,2303,1.902018586214672,6.699404127277841,109575,10.158618927001951,0.36463263630867,0.7631758076697588,1.888972878143249,819200.0,0.0002775921020656,0.0001970167213585,0.0001970167504623,-0.0002958007389679,-0.0002958008262794,1.791358470916748,1.2713888883590698,0.7097344994544983,0.5199695825576782,0.0,0.4978304207324981,0.0733174383640289,0.0,,,0.00130262970924383,-0.0036838511005044,0.3493029403599488,,,0.0730398446321487,1.2713888883590698,0.7097344994544983,0.4978304207324981,0.0,0.0,0.117762430847506,1.0
Qwen3-8B,44,benign,norm_matched,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.710282500771969,15.033521896585311,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,benign,norm_matched,1,819200,0.4937038421630859,-0.0143728675320744,-0.0155565738677978,-2.2196969985961914,-2.2053239345550537,2303,2.5691141771296406,13.054255559571018,577662,2.1314263343811035,0.0765047892928123,0.7721591664105654,2.5725836114346747,819200.0,-0.0168349780142307,-0.0128901544958353,-0.0128901544958353,0.0535376630723476,0.0535376667976379,2.78371524810791,2.1314263343811035,0.7656768560409546,0.6522887349128723,0.0,0.4611571431159973,0.0396912060678005,0.0,,,0.003473728895187378,-0.00019653048366309947,0.14116832364232845,,,0.0565261878073215,2.1314265727996826,0.7656769156455994,0.4611571431159973,2.384185791015625e-07,1.1185868757767886e-07,0.109349689213559,1.0000001192092896
Qwen3-8B,44,benign,norm_matched,2,1638400,0.4919669926166534,-0.0172358844429254,-0.0107529163360595,-2.1915059089660645,-2.174269914627075,2303,2.529231812758802,12.543866396458505,577662,3.4325051307678223,0.1232053339481353,0.7638560333102942,2.5277320740654248,819200.0,-0.0003594664158299,-0.0002690402034204,-0.0002690402034204,0.001979271415621,0.0019792716484516,2.0163519382476807,1.509124994277954,0.7484432458877563,0.5072270035743713,0.0,0.4779282510280609,0.0226477216929197,0.0,,,0.0017368793487548828,-0.003059547394514101,0.18105068801316726,,,0.0230071879923343,1.509124994277954,0.7484432458877563,0.4779282510280609,0.0,0.0,0.109947018110688,1.0000001192092896
Qwen3-8B,44,benign,norm_matched,3,2457600,0.4928354322910309,-0.0196136236190795,-0.0127474069595336,-2.1778953075408936,-2.1582815647125244,2303,2.512531620594093,12.336120939938034,577662,4.35072660446167,0.1561637073755264,0.7646498859673738,2.501989648134331,819200.0,0.0009819859405979,0.0007187140290625,0.0007187139708548,-0.0060336445458233,-0.006033644080162,1.6388951539993286,1.199504852294922,0.7318984866142273,0.4393902719020843,0.0,0.4880636036396026,0.0187113676220178,0.0,,,0.0026053190231323797,-0.0054372865706682,0.197750880177876,,,0.0177293829619884,1.199504852294922,0.7318984866142273,0.4880636036396026,0.0,0.0,0.1105117944352969,1.0000001192092896
Qwen3-8B,44,benign,norm_matched,4,3276800,0.4950065016746521,-0.0217043161392211,-0.0100376605987548,-2.169039487838745,-2.1473350524902344,2303,2.503879801453424,12.229851427858057,577662,4.97306489944458,0.1785017400979995,0.7657748752087354,2.499097734483948,819200.0,0.0008827507845126,0.0006282547255977,0.0006282547255977,-0.0059741525910794,-0.0059741525910794,1.3223679065704346,0.941130757331848,0.7117011547088623,0.3812371492385864,0.0,0.4935247600078583,0.0175591744482517,0.0,,,0.0047763884067535956,-0.007527979090809801,0.20640269931854505,,,0.0166764259338378,0.941130757331848,0.7117011547088623,0.4935247600078583,0.0,0.0,0.1109631846411502,1.0
Qwen3-8B,44,benign,norm_matched,5,4096000,0.4941380620002746,-0.0224224738776683,-0.0069270133972167,-2.162224769592285,-2.1398022174835205,2303,2.498335378011385,12.162231582659196,577662,5.428832530975342,0.1948609203100204,0.76687141045928,2.500589320752188,819200.0,0.0006759312236681,0.0004761691670864,0.0004761691088788,-0.0047566136345267,-0.0047566136345267,1.1420818567276,0.8045554161071777,0.7044638991355896,0.3375264108181,0.0,0.498955637216568,0.0174397304654121,0.0,,,0.003907948732376099,-0.008246136829257001,0.21194712276058425,,,0.016763798892498,0.8045554161071777,0.7044638991355896,0.498955637216568,0.0,0.0,0.1113267865148373,0.9999999403953552
Qwen3-8B,44,benign,norm_matched,6,4915200,0.4924012124538421,-0.0239547584205865,-0.0138635635375976,-2.162052869796753,-2.1380980014801025,2303,2.4944437207793007,12.114992325280914,577662,5.809872150421143,0.2085378468036651,0.767381699681282,2.4954541700737902,819200.0,0.0011049001477658,0.0007788902730681,0.0007788902730681,-0.0078608905896544,-0.007860891520977,1.0483602285385132,0.7390328645706177,0.7049417495727539,0.3093273341655731,0.0,0.4997941553592682,0.0177032649517059,0.0,,,0.0021710991859436035,-0.0097784213721752,0.21583877999266843,,,0.0165983662009239,0.7390328645706177,0.7049417495727539,0.4997941553592682,0.0,0.0,0.1116533185595471,1.0
Qwen3-8B,44,conflict,norm_matched,0,0,0.4902301132678985,-0.0141763370484113,-0.0177756547927856,-2.3098390102386475,-2.295662879943848,2303,2.2610130465675264,9.59280220139859,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,44,conflict,norm_matched,1,819200,0.491098552942276,-0.0147429201751947,-0.0116608142852783,-1.9218906164169312,-1.9071476459503172,2303,1.9479640989066425,7.014392424558656,109575,4.766653537750244,0.1710928678512573,0.7721591664105654,1.966483462511824,819200.0,-0.0422949753701686,-0.0372313931584358,-0.0372313931584358,0.0691460445523262,0.0691460371017456,5.414932727813721,4.766653537750244,0.8802793622016907,0.6482795476913452,0.0,0.357308566570282,0.0490300357341766,0.0,,,0.0008684396743774969,-0.0005665831267834005,0.313048947660884,,,0.0913250148296356,4.766653060913086,0.8802793025970459,0.357308566570282,4.76837158203125e-07,1.0003605299349885e-07,0.1113708782177127,1.0000001192092896
Qwen3-8B,44,conflict,norm_matched,2,1638400,0.4919669926166534,-0.0154760191217064,-0.0114930868148803,-1.9019184112548828,-1.8864426612854004,2303,1.926895109433821,6.868152240512834,109575,6.554665565490723,0.2352712452411651,0.7631613642722368,1.921273234100372,819200.0,-0.0032420048955827,-0.0025436307769268,-0.0025436310097575,0.0048320600762963,0.0048320600762963,2.9669907093048096,2.327858686447144,0.7845857739448547,0.6391319632530212,0.0,0.4579807221889496,0.0552533753216266,0.0,,,0.0017368793487548828,-0.0012996820732951008,0.3341179371337055,,,0.0584953799843788,2.327858686447144,0.7845857739448547,0.4579807221889496,0.0,0.0,0.113102053393959,0.9999999403953552
Qwen3-8B,44,conflict,norm_matched,3,2457600,0.4937038421630859,-0.0161619707942008,-0.0081404447555542,-1.893417239189148,-1.8772549629211424,2303,1.9176295310004563,6.804808747461867,109575,7.72479772567749,0.2772716283798218,0.762382407784462,1.9108910284991725,819200.0,-0.0009517088765278,-0.0007043615332804,-0.0007043615914881,0.0013639647513628,0.0013639647513628,2.3633430004119877,1.7491148710250854,0.7401019930839539,0.6142281293869019,0.0,0.4796944856643677,0.0581136606633663,0.0,,,0.003473728895187378,-0.0019856337457895,0.34338351556707014,,,0.0590653717517852,1.7491148710250854,0.7401019930839539,0.4796944856643677,0.0,0.0,0.1144487474302877,1.0
Qwen3-8B,44,conflict,norm_matched,4,3276800,0.491098552942276,-0.0166480541229248,-0.0071804523468017,-1.8882482051849363,-1.8716000318527224,2303,1.910317799461342,6.755235267569142,109575,8.688295364379883,0.311855137348175,0.7624751501530409,1.9036059628456128,819200.0,-0.0019157882779836,-0.0013902334030717,-0.0013902334030717,0.0024668655823916,0.0024668655823916,2.1205358505249023,1.5388128757476809,0.7256717085838318,0.5817229747772217,0.0,0.4866589605808258,0.0627219006419181,0.0,,,0.0008684396743774969,-0.0024717170745135013,0.3506952471061844,,,0.0646376833319664,1.5388128757476809,0.7256717085838318,0.4866589605808258,0.0,0.0,0.1156830020336201,1.0000001192092896
Qwen3-8B,44,conflict,norm_matched,5,4096000,0.4924012124538421,-0.0166327040642499,-0.0067359209060668,-1.887165188789368,-1.870532274246216,2303,1.9059455271744168,6.725764014737666,109575,9.447068214416504,0.3390902876853943,0.7626581245660782,1.896076722372818,819200.0,0.0002759170602075,0.0001970495213754,0.0001970494049601,-0.0003291556204203,-0.0003291553584858,1.8679790496826167,1.3340401649475098,0.714162290096283,0.5339388251304626,0.0,0.4935383796691894,0.0667248740792274,0.0,,,0.0021710991859436035,-0.0024563670158385988,0.35506751939310965,,,0.0664489567279815,1.3340401649475098,0.714162290096283,0.4935383796691894,0.0,0.0,0.116732801998296,1.0
Qwen3-8B,44,conflict,norm_matched,6,4915200,0.4937038421630859,-0.0178435537964105,-0.0084156990051269,-1.8876956701278689,-1.869852066040039,2303,1.902450468362316,6.702298105203985,109575,10.174665451049805,0.3652064502239227,0.7636628650873899,1.889729561671993,819200.0,-0.0006449386128224,-0.0004564224509522,-0.0004564223927445,0.0006740965764038,0.0006740965181961,1.8187520503997805,1.287129044532776,0.7076990008354187,0.5316229462623596,0.0,0.498502254486084,0.07254159450531,0.0,,,0.003473728895187378,-0.0036672167479992017,0.3585625782052104,,,0.0731865316629409,1.2871291637420654,0.7076990604400635,0.498502254486084,1.1920928955078125e-07,9.261641559282565e-08,0.11780396575341,1.0
Qwen3-8B,45,benign,norm_matched,0,0,0.4906643331050873,-0.0139301596209406,-0.0139317512512207,-2.3083384037017822,-2.2944083213806152,2303,2.708396561335284,15.005196303340574,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,45,benign,norm_matched,1,819200,0.4941380620002746,-0.0128897689282894,-0.0102603435516357,-2.211732864379883,-2.198843002319336,2303,2.568480972383072,13.045992159475958,577662,2.1329941749572754,0.0765274688601493,0.770182067155838,2.575757404840551,819200.0,-0.0173162724822759,-0.0132663818076252,-0.0132663818076252,0.0553357154130935,0.0553357154130935,2.784143447875977,2.1329941749572754,0.7661222219467163,0.6511491537094116,0.0,0.4599524736404419,0.0395685359835624,0.0,,,0.0034737288951873224,0.0010403906926512007,0.13991558895221212,,,0.0568848028779029,2.1329944133758545,0.7661222815513611,0.4599524736404419,2.384185791015625e-07,1.1177646673917978e-07,0.1094033372246485,1.0000001192092896
Qwen3-8B,45,benign,norm_matched,2,1638400,0.4932696223258972,-0.0157076381146907,-0.0097244977951049,-2.186744213104248,-2.171036720275879,2303,2.5291310428665463,12.542602416079916,577662,3.408933401107788,0.1223055571317672,0.7621550484746694,2.515421970705793,819200.0,0.0002845180861186,0.0002124084567185,0.0002124084421666,-0.0016794357215985,-0.0016794357215985,1.9826207160949707,1.4801356792449951,0.7465551495552063,0.5024850368499756,0.0,0.4790949523448944,0.0217408649623394,0.0,,,0.0026052892208099365,-0.0017774784937501006,0.17926551846873773,,,0.0214563459157943,1.4801356792449951,0.7465551495552063,0.4790949523448944,0.0,0.0,0.1099890748118923,1.0000001192092896
Qwen3-8B,45,benign,norm_matched,3,2457600,0.4928354322910309,-0.018659858033061,-0.0099866390228271,-2.175302028656006,-2.156642436981201,2303,2.5127180587572187,12.338421078076273,577662,4.291969299316406,0.1539870798587799,0.7633463609963655,2.4899997286539293,819200.0,0.0012561525218188,0.0009048075298778,0.0009048075880855,-0.0081096980720758,-0.0081096980720758,1.610459566116333,1.160015106201172,0.7203006744384766,0.4504443407058716,0.0,0.4907651245594024,0.018364192917943,0.0,,,0.0021710991859436035,-0.0047296984121203995,0.1956785025780654,,,0.0171080399304628,1.1600152254104614,0.7203007340431213,0.4907651245594024,1.1920928955078125e-07,1.0276528009242298e-07,0.1105280893571034,1.0000001192092896
Qwen3-8B,45,benign,norm_matched,4,3276800,0.4932696223258972,-0.0204858314245939,-0.0106699466705322,-2.1653072834014893,-2.1448214054107666,2303,2.5038762411696847,12.2298078861944,577662,4.914520740509033,0.1763229519128799,0.7647032225877046,2.4858603979469627,819200.0,0.0010234008077532,0.0007321654702536,0.0007321655284613,-0.0070619946345686,-0.0070619951002299,1.3311656713485718,0.9523478150367736,0.7154239416122437,0.3788178861141205,0.0,0.4936217963695526,0.0172875151038169,0.0,,,0.0026052892208099365,-0.006555671803653301,0.2045203201655994,,,0.0162641108036041,0.9523478150367736,0.7154239416122437,0.4936217963695526,0.0,0.0,0.1109745821413525,1.0
Qwen3-8B,45,benign,norm_matched,5,4096000,0.4924012124538421,-0.0216461364179849,-0.0099196434020996,-2.1585865020751958,-2.1369402408599854,2303,2.498160802389092,12.160108538833418,577662,5.4052348136901855,0.1939287781715393,0.765513195246458,2.4929469783420792,819200.0,0.0006665087421424,0.0004752893582917,0.0004752893291879,-0.0047473120503127,-0.0047473120503127,1.16198992729187,0.8286184072494507,0.7131029367446899,0.333371490240097,0.0,0.4953101575374603,0.0173538140952587,0.0,,,0.0017368793487548273,-0.0077159767970443,0.21023575894619206,,,0.0166873056441545,0.8286184072494507,0.7131029367446899,0.4953101575374603,0.0,0.0,0.1113628649327438,1.0000001192092896
Qwen3-8B,45,benign,norm_matched,6,4915200,0.4932696223258972,-0.0222404245287179,-0.0121066570281982,-2.1530661582946777,-2.1308257579803467,2303,2.494052694782481,12.110255974408966,577662,5.800844192504883,0.208122432231903,0.7663085961341858,2.481024453539576,819200.0,0.0006626055110245,0.0004631096671801,0.0004631097253877,-0.0046545537188649,-0.0046545537188649,1.0825713872909546,0.7566332221031189,0.6989222168922424,0.3259381949901581,0.0,0.4989332854747772,0.017601404339075,0.0,,,0.0026052892208099365,-0.0083102649077773,0.21434386655280324,,,0.0169388018548488,0.7566332221031189,0.6989222168922424,0.4989332854747772,0.0,0.0,0.1117012193681148,0.9999999403953552
Qwen3-8B,45,conflict,norm_matched,0,0,0.4906643331050873,-0.0139301596209406,-0.0139317512512207,-2.3083384037017822,-2.2944083213806152,2303,2.266218764705253,9.642869831728428,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,45,conflict,norm_matched,1,819200,0.4924012124538421,-0.0136814750730991,-0.0094529390335083,-1.9193434715271,-1.9056618213653564,2303,1.9470956801758927,7.008303638982717,109575,4.748292922973633,0.1703590452671051,0.770182067155838,1.9664237521130417,819200.0,-0.0433509387075901,-0.0383660048246383,-0.0383660048246383,0.071887232363224,0.0718872398138046,5.365243911743164,4.748292922973633,0.8850097060203552,0.6169509887695312,0.0,0.3570134937763214,0.0482560098171234,0.0,,,0.0017368793487548273,0.00024868454784150035,0.31912308452936045,,,0.0916069522500038,4.748292922973633,0.8850097060203552,0.3570134937763214,0.0,0.0,0.1114148208362166,1.0000001192092896
Qwen3-8B,45,conflict,norm_matched,2,1638400,0.4963091611862182,-0.0154259279370307,-0.0057810544967651,-1.9003267288208008,-1.884900689125061,2303,1.926205324437992,6.863416325717524,109575,6.560716152191162,0.2353850752115249,0.7630342936515808,1.9211950717831496,819200.0,-0.0027936268597841,-0.0022173072211444,-0.0022173069883137,0.0041563436388969,0.0041563431732356,2.9829320907592773,2.36755919456482,0.7937020063400269,0.615372896194458,0.0,0.4561734497547149,0.0562221631407737,0.0,,,0.005644828081130926,-0.0014957683160901,0.3400134402672612,,,0.0590157881379127,2.36755919456482,0.7937020063400269,0.4561734497547149,0.0,0.0,0.113176461403782,1.0
Qwen3-8B,45,conflict,norm_matched,3,2457600,0.4945722818374634,-0.0141947465017437,-0.0082263946533203,-1.8910354375839236,-1.8768407106399536,2303,1.9167133201966404,6.79857696341941,109575,7.732402324676514,0.2774227857589721,0.7627155628055334,1.9187817076915237,819200.0,-0.0035219325218349,-0.0026420110370963,-0.002642011269927,0.0049858554266393,0.0049858558923006,2.3530473709106445,1.7651607990264893,0.750159502029419,0.5878865122795105,0.0,0.4746463596820831,0.0574262961745262,0.0,,,0.003907948732376099,-0.00026458688080309954,0.34950544450861276,,,0.0609482303261756,1.7651607990264893,0.750159502029419,0.4746463596820831,0.0,0.0,0.1145299685958889,1.0000001192092896
Qwen3-8B,45,conflict,norm_matched,4,3276800,0.4915327727794647,-0.0147821949794888,-0.0088045001029968,-1.8871923685073853,-1.8724101781845093,2303,1.910069851623995,6.75356052922623,109575,8.666479110717773,0.3109355568885803,0.7610438549518586,1.9051396083272996,819200.0,-0.0015100566670298,-0.0010932082077488,-0.0010932080913335,0.00191710004583,0.0019170998129993,2.1028361320495605,1.5223519802093506,0.7239518165588379,0.5804840922355652,0.0,0.4890117347240448,0.0641242265701294,0.0,,,0.0008684396743774414,-0.0008520353585481991,0.3561489130812583,,,0.0656342804431915,1.52235209941864,0.7239518165588379,0.4890117347240448,1.1920928955078125e-07,7.830599083898214e-08,0.1157196097010455,1.0000001192092896
Qwen3-8B,45,conflict,norm_matched,5,4096000,0.4919669926166534,-0.0164331495761871,-0.0137512683868408,-1.8885148763656616,-1.8720818758010864,2303,1.9050186422505988,6.719532893683435,109575,9.458581924438477,0.3393545746803283,0.76088551774621,1.895627288914548,819200.0,0.0006097701843827,0.0004342292086221,0.0004342291795182,-0.0007163934642449,-0.0007163935224525,1.910643577575684,1.36060631275177,0.7121194005012512,0.5500373244285583,0.0,0.4954859614372253,0.0677042603492736,0.0,,,0.0013026595115661066,-0.002502989955246499,0.3612001224546544,,,0.0670944824814796,1.3606061935424805,0.7121193408966064,0.4954859614372253,1.1920928955078125e-07,8.761483676654992e-08,0.1168132851962582,1.0
Qwen3-8B,45,conflict,norm_matched,6,4915200,0.4924012124538421,-0.0183684099465608,-0.0120830535888671,-1.88911235332489,-1.870744109153748,2303,1.9020674761685772,6.6997316688435005,109575,10.164368629455566,0.3646767735481262,0.7624410218000413,1.8889420342574883,819200.0,0.000347265653545,0.0002433962217764,0.000243396134465,-0.0003683137183543,-0.000368313601939,1.792301058769226,1.2562121152877808,0.7008934617042542,0.5360890626907349,0.0,0.5016553997993469,0.0730637162923812,0.0,,,0.0017368793487548273,-0.0044382503256202,0.364151288536676,,,0.0727164596319198,1.2562119960784912,0.7008934020996094,0.5016553997993469,1.1920928955078125e-07,9.489583758387607e-08,0.1178527088886767,0.9999998807907104
Qwen3-8B,46,benign,norm_matched,0,0,0.4893617033958435,-0.0149322785437107,-0.0164408683776855,-2.3061788082122803,-2.2912466526031494,2303,2.7048524780710865,14.95211076359758,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,46,benign,norm_matched,1,819200,0.4950065016746521,-0.0148743875324726,-0.0119686126708984,-2.210546493530273,-2.195672035217285,2303,2.567038729503585,13.027190231910293,577662,2.118240594863892,0.0760135427117347,0.7711887056380511,2.581510090411466,819200.0,-0.0164694059640169,-0.0126240691170096,-0.0126240691170096,0.0521391257643699,0.0521391257643699,2.7634642124176025,2.118240594863892,0.766516387462616,0.6452234387397766,0.0,0.4604799449443817,0.0400193184614181,0.0,,,0.005644798278808594,5.789101123809988e-05,0.13781374856750173,,,0.0564887225627899,2.1182408332824707,0.7665164470672607,0.4604799449443817,2.384185791015625e-07,1.1255499155499901e-07,0.1093830244790297,1.0
Qwen3-8B,46,benign,norm_matched,2,1638400,0.4963091611862182,-0.0176933258771896,-0.0071170330047607,-2.1846795082092285,-2.1669862270355225,2303,2.5284847211961754,12.53449847949258,577662,3.4109575748443604,0.1224029809236526,0.7634638307988644,2.5225457352306693,819200.0,0.0006644994136877,0.000495295971632,0.0004952960298396,-0.0036430223844945,-0.0036430219188332,2.008418321609497,1.49700927734375,0.7453672885894775,0.5114091634750366,0.0,0.4797780811786651,0.0228731874376535,0.0,,,0.0069474577903747,-0.0027610473334789016,0.17636775687491113,,,0.0222086887806653,1.4970091581344604,0.7453672289848328,0.4797780811786651,1.1920928955078125e-07,7.963163678927472e-08,0.1099779829346516,1.0000001192092896
Qwen3-8B,46,benign,norm_matched,3,2457600,0.4954407215118408,-0.01994507946074,-0.0100238323211669,-2.172147274017334,-2.1522023677825928,2303,2.512327808719675,12.333606948205606,577662,4.315493106842041,0.1548624485731125,0.7650504641234874,2.500316648543812,819200.0,0.0013138859067112,0.000953045557253,0.000953045557253,-0.0079956613481044,-0.0079956613481044,1.6276631355285645,1.1806482076644895,0.7253639698028564,0.4470149278640747,0.0,0.4897623658180237,0.0189515352249145,0.0,,,0.0060790181159973145,-0.005012800917029299,0.19252466935141133,,,0.0176376514136791,1.1806482076644895,0.7253639698028564,0.4897623658180237,0.0,0.0,0.1105340601861826,0.9999998211860656
Qwen3-8B,46,benign,norm_matched,4,3276800,0.4932696223258972,-0.0215867608785629,-0.0141799449920654,-2.164430618286133,-2.142843723297119,2303,2.503455131958654,12.224658885666251,577662,4.954492568969727,0.1777930855751037,0.7663603661209345,2.5143127739679767,819200.0,0.0006832680664956,0.0004877849423792,0.0004877849423792,-0.0044380477629601,-0.0044380477629601,1.3428120613098145,0.958633303642273,0.7138998508453369,0.3841787278652191,0.0,0.4931609630584717,0.0178702510893344,0.0,,,0.003907918930053711,-0.0066544823348521995,0.20139734611243254,,,0.0171869844198226,0.958633303642273,0.7138998508453369,0.4931609630584717,0.0,0.0,0.1109954614075832,1.0
